                        kargıcak'ta 3+1 kiralık villa 2.000 euro                      ,3 + 1,                          160 m2,10 Yaşında,,              36.000              TL
                        alanya kleopatra plajına 300 mt 2+1 dublex daire                      ,2 + 1,                          125 m2,5 Yaşında,                      3. Kat,              22.000              TL
                        alanya mahmutlar'da ultra lüks resıdance'da 2+1 mobilyalı daire                      ,2 + 1,                          126 m2,Sıfır Bina,                      8. Kat,              18.238              TL
                        **alanya mahmutlarda site içerisinde kiralık eşyalı 2+1 daire 11.500 tl.**                      ,2 + 1,                          120 m2,10 Yaşında,                      4. Kat,              11.500              TL
                        1+1ayrı mutfak  alanya kestel  kıralıktır  son 3 adet daıre aylık veya yıllık.odeme ıle                      ,1 + 1,                          65 m2,Sıfır Bina,                      4. Kat,              5.500              TL
                        alanya küçükhasbahcede kiralık 3+1 daire                      ,3 + 1,                          140 m2,10 Yaşında,                      1. Kat,              8.500              TL
                        deniz manzaralı daire                      ,2 + 1,                          95 m2,16 Yaşında,                      2. Kat,              5.000              TL
                        bektaşta 3+1 ortak havuzlu özel bahçeli ful eşyalı kiralık villa                      ,3 + 1,                          300 m2,5 Yaşında,                      Bahçe Katı,              37.000              TL
                        mahmutlar uzun dönem boş kiralık 2+1 daire havuzlu                      ,2 + 1,                          110 m2,10 Yaşında,                      4. Kat,              5.500              TL
                        alanya koçtaş arkası site içi kiralık 1+1 daire                      ,1 + 1,                          60 m2,5 Yaşında,                      2. Kat,              7.000              TL
